ID,name,quantity,dateFrom,dateTo,scrapped,isMaterial,note,Branch
231,vD39O8HooVOnjtp,271,"Saturday, March 24, 2001","Friday, February 8, 2008",FALSE,FALSE,,2180
232,FRoqp19inYB0181,36,"Saturday, February 24, 2001","Friday, October 5, 2012",TRUE,TRUE,,6145
233,34kEOxLBQJrd88e,73,"Saturday, September 16, 2000","Tuesday, November 13, 2007",FALSE,FALSE,,1269
234,4rs2PVP4Ow6ZeZl,251,"Saturday, February 19, 2005","Wednesday, December 3, 2014",TRUE,TRUE,,9787
235,XxrFYkMUcTFcJAx,133,"Wednesday, July 30, 2003","Tuesday, March 28, 2017",TRUE,TRUE,,1320
236,Os2F7tYCH2iiyzL,222,"Tuesday, August 29, 2000","Monday, August 22, 2011",FALSE,FALSE,,3596
237,EaGH5wQ8RK2TOek,208,"Tuesday, September 10, 2002","Thursday, November 2, 2017",TRUE,TRUE,,452
238,ujbNbhI1X3SS4MG,87,"Monday, September 1, 2003","Sunday, April 1, 2012",TRUE,TRUE,,471
239,7obvzUfFUKMyu0m,224,"Friday, November 29, 2002","Tuesday, December 6, 2011",FALSE,FALSE,,3645
240,SNQrX4C5Ze3qFhi,235,"Saturday, May 26, 2001","Wednesday, October 17, 2012",TRUE,TRUE,,5929
241,795NZbzaxgHOY7P,46,"Thursday, July 7, 2005","Friday, December 7, 2007",FALSE,FALSE,,9013
242,L4xHedfOJZ4Hr9C,19,"Sunday, October 7, 2001","Thursday, September 26, 2013",TRUE,TRUE,,3446
243,jdVSelp2sNhCSTD,180,"Friday, March 10, 2000","Tuesday, July 10, 2007",TRUE,TRUE,,1057
244,xETl7XQAW59K6oy,75,"Wednesday, September 12, 2001","Saturday, July 14, 2007",FALSE,FALSE,,9695
245,hjGbsYHCmrgWQv0,81,"Wednesday, April 26, 2000","Tuesday, May 15, 2012",FALSE,FALSE,,8686
246,wMkynzGVuZyKing,260,"Monday, December 25, 2000","Friday, October 27, 2017",FALSE,FALSE,,8532
247,ACk3Ze8WW6LgN81,129,"Thursday, March 30, 2000","Thursday, May 1, 2008",TRUE,TRUE,,2778
248,StnbMx8qknxfcU5,248,"Saturday, January 1, 2005","Saturday, April 2, 2011",TRUE,TRUE,,6687
249,2c12IiutrHuU5JJ,62,"Friday, April 15, 2005","Tuesday, April 10, 2018",TRUE,TRUE,,4170
250,RPkf0XYikUUHxcF,17,"Saturday, October 23, 2004","Monday, January 28, 2013",TRUE,TRUE,,700
251,eS9B5TQap0SJN0t,104,"Tuesday, November 16, 2004","Tuesday, March 11, 2008",TRUE,TRUE,,3881
252,Jx8PsZNDXWFZhpA,18,"Thursday, April 22, 2004","Sunday, January 28, 2018",FALSE,FALSE,,7640
253,riNsDaItAwgSK6b,26,"Sunday, September 17, 2000","Saturday, May 19, 2018",FALSE,FALSE,,8095
254,Y4hdGk4eaA09VU5,283,"Sunday, April 18, 2004","Monday, April 11, 2016",FALSE,FALSE,,8889
255,ysZy3c3X6oglP4L,184,"Saturday, December 25, 2004","Monday, March 17, 2008",TRUE,TRUE,,9278
256,PtwVA2rVvR2eqgi,282,"Tuesday, November 18, 2003","Saturday, May 14, 2011",TRUE,TRUE,,7590
257,7vRkmEM1GosHC6w,245,"Friday, August 24, 2001","Wednesday, August 20, 2008",TRUE,TRUE,,161
258,cV0JWyGEdDHavIM,200,"Saturday, December 27, 2003","Tuesday, December 20, 2016",FALSE,FALSE,,4352
259,G6AXuzh46JtWrt0,184,"Saturday, June 24, 2000","Monday, October 24, 2011",FALSE,FALSE,,3061
260,ehVgz226iQ2GqsN,172,"Wednesday, April 9, 2003","Monday, October 18, 2010",FALSE,FALSE,,2120
261,vBjOMmkktQSMYGQ,258,"Tuesday, September 10, 2002","Sunday, March 24, 2013",FALSE,FALSE,,4425
262,1pW6VirSSE1SsWn,88,"Saturday, April 12, 2003","Thursday, August 18, 2011",TRUE,TRUE,,8755
263,2wWEsZK4JU7NoYr,177,"Tuesday, July 19, 2005","Sunday, December 15, 2013",FALSE,FALSE,,9298
264,9ZXtsu7oUcwVOjp,208,"Wednesday, June 12, 2002","Thursday, February 14, 2008",TRUE,TRUE,,6954
265,dBpTCK9gZtAwLak,298,"Monday, July 28, 2003","Monday, March 8, 2010",FALSE,FALSE,,1970
266,LJvJkH0nYPsRURR,236,"Monday, January 31, 2005","Tuesday, January 23, 2018",TRUE,TRUE,,3906
267,fgmyFyfTm1BNXyl,45,"Tuesday, February 6, 2001","Saturday, October 17, 2015",FALSE,FALSE,,9525
268,a0qrx9BUcElOyTa,63,"Sunday, January 1, 2006","Monday, December 9, 2013",TRUE,TRUE,,9970
269,uZ6j8Rd8po8zly2,4,"Monday, July 11, 2005","Wednesday, April 4, 2018",FALSE,FALSE,,5200
270,ugoXk9zbLCjEvdx,39,"Saturday, September 8, 2001","Monday, September 19, 2011",TRUE,TRUE,,1798
271,pgRNkZ6L3OuzkFp,43,"Friday, June 14, 2002","Friday, May 11, 2018",FALSE,FALSE,,2725
272,pLySRXnGI4chOln,191,"Monday, July 25, 2005","Friday, October 29, 2010",FALSE,FALSE,,4567
273,97HPThFVU5NH3m1,36,"Saturday, June 26, 2004","Sunday, April 27, 2014",TRUE,TRUE,,7747
274,BQL2kAIz7RZf1yW,109,"Monday, May 21, 2001","Monday, May 6, 2013",TRUE,TRUE,,6915
275,kM2vt1J8kRR3du4,25,"Friday, December 14, 2001","Friday, July 11, 2014",TRUE,TRUE,,207
276,YOHtIBAx69yQDOa,75,"Friday, May 9, 2003","Monday, October 1, 2012",FALSE,FALSE,,44
277,NF55UshD4UmBPbQ,81,"Wednesday, October 4, 2000","Monday, December 19, 2016",FALSE,FALSE,,1702
278,FkHsYpEWZ55F2mR,81,"Thursday, May 31, 2001","Friday, October 30, 2009",FALSE,FALSE,,777
279,WMZqf8YBtOIZVgp,164,"Sunday, March 14, 2004","Sunday, April 26, 2009",FALSE,FALSE,,4754
280,lFwF8xw23Bcoq46,160,"Saturday, July 22, 2000","Tuesday, May 30, 2017",FALSE,FALSE,,7268
281,icS4nIS6133m6ub,106,"Sunday, June 8, 2003","Monday, November 6, 2017",FALSE,FALSE,,6000
282,HFgU8udiyaUe7P2,50,"Friday, June 18, 2004","Tuesday, March 13, 2018",TRUE,TRUE,,7302
283,TZHAXihsHgDvm2J,127,"Saturday, July 15, 2000","Wednesday, August 2, 2017",TRUE,TRUE,,5967
284,KK5h2AqkgpUVha2,241,"Wednesday, October 27, 2004","Wednesday, December 14, 2011",FALSE,FALSE,,3698
285,18Fy5sNe7MYmKOg,113,"Friday, March 16, 2001","Tuesday, January 8, 2008",FALSE,FALSE,,208
286,FucyoEOE4BBlvl6,33,"Friday, May 13, 2005","Saturday, June 20, 2009",FALSE,FALSE,,3404
287,OAsBiVRofz8uqTI,49,"Thursday, June 12, 2003","Friday, July 8, 2016",TRUE,TRUE,,1448
288,M5d6HeIQWaDfCVq,221,"Monday, October 31, 2005","Monday, June 13, 2011",FALSE,FALSE,,6622
289,nUYqpzgbTVZysYV,251,"Thursday, January 30, 2003","Tuesday, January 6, 2015",TRUE,TRUE,,270
290,zIsTWBoXmdKtkrl,160,"Sunday, August 6, 2000","Sunday, May 6, 2018",FALSE,FALSE,,4196
291,11YBpIZ24zqyH7U,224,"Thursday, September 26, 2002","Wednesday, June 11, 2008",FALSE,FALSE,,3995
292,kx4P0lRSLeJQW6U,225,"Wednesday, April 13, 2005","Saturday, November 14, 2015",FALSE,FALSE,,3616
293,fI5OB8PGdFVenEO,123,"Wednesday, March 19, 2003","Thursday, November 29, 2012",TRUE,TRUE,,2180
294,POvXynCPsVcVEKg,272,"Wednesday, March 7, 2001","Tuesday, March 9, 2010",TRUE,TRUE,,1066
295,NAQeCb9Uxvtetpc,89,"Saturday, September 15, 2001","Thursday, November 15, 2007",FALSE,FALSE,,5857
296,TLTlLCnI2lnwup4,142,"Sunday, April 9, 2000","Tuesday, April 10, 2012",TRUE,TRUE,,1030
297,9S10bwOSNtPptmt,30,"Thursday, April 18, 2002","Wednesday, June 12, 2013",FALSE,FALSE,,8479
298,CKXL02743LtvRay,119,"Monday, December 30, 2002","Monday, October 10, 2016",FALSE,FALSE,,1213
299,EkJjKeECiYm1HX1,86,"Tuesday, September 21, 2004","Sunday, March 6, 2011",FALSE,FALSE,,169
300,D8SKfvfrfwRyVsr,199,"Saturday, July 3, 2004","Thursday, August 1, 2013",FALSE,FALSE,,1467
301,CbOpV9K4IHgv2Cn,33,"Wednesday, February 14, 2001","Saturday, December 1, 2012",TRUE,TRUE,,1374
302,lVXC3ryOxcUQCJw,36,"Sunday, July 10, 2005","Saturday, January 13, 2018",TRUE,TRUE,,3625
303,Xtie3mUfUtow2Pa,214,"Sunday, May 4, 2003","Monday, March 27, 2017",TRUE,TRUE,,3031
304,kMfiavo86g8Pu4z,1,"Saturday, October 2, 2004","Friday, February 25, 2011",TRUE,TRUE,,1635
305,XwGGQQQtBSay638,1,"Friday, January 14, 2005","Monday, September 17, 2012",FALSE,FALSE,,5641
306,EYCrIjPVGD9i2pP,211,"Monday, April 14, 2003","Monday, July 6, 2009",TRUE,TRUE,,3441
307,gENs9kmWxL1NB3t,51,"Saturday, December 28, 2002","Tuesday, August 14, 2012",FALSE,FALSE,,9735
308,6EhUGQjlklfBmGd,109,"Wednesday, May 2, 2001","Friday, December 28, 2012",FALSE,FALSE,,8053
309,s79bpkxu8DfEBq5,89,"Sunday, November 9, 2003","Monday, November 24, 2008",FALSE,FALSE,,8071
310,Q1wFQcQpFXSjJ5B,213,"Thursday, November 8, 2001","Thursday, September 2, 2010",TRUE,TRUE,,5867
311,1CfoG2NnyZtApsl,75,"Wednesday, August 7, 2002","Sunday, November 22, 2015",TRUE,TRUE,,3865
312,1NrZVFdO9YZuA9f,23,"Wednesday, October 19, 2005","Sunday, August 2, 2015",FALSE,FALSE,,3586
313,2OE5WZgPJOogNdT,78,"Saturday, November 20, 2004","Friday, February 15, 2013",TRUE,TRUE,,6490
314,wH98yPRPrc1YSm8,265,"Tuesday, March 18, 2003","Tuesday, November 5, 2013",TRUE,TRUE,,4220
315,46mQNeQRWkSgRU9,114,"Monday, October 29, 2001","Saturday, August 5, 2017",FALSE,FALSE,,5592
316,9gM6AEPw53Sp9e7,179,"Tuesday, November 7, 2000","Tuesday, June 14, 2011",FALSE,FALSE,,4387
317,RMzvKa3R7N8EUWf,14,"Wednesday, August 18, 2004","Saturday, October 3, 2015",FALSE,FALSE,,3580
318,uhAo6v9bds2aAud,123,"Friday, July 5, 2002","Sunday, July 28, 2013",TRUE,TRUE,,4447
319,l2GEu9Kv5Z22mAc,295,"Friday, November 14, 2003","Wednesday, September 3, 2014",TRUE,TRUE,,4661
320,UPuFT87dBU23Xst,209,"Wednesday, February 18, 2004","Tuesday, July 9, 2013",TRUE,TRUE,,7065
321,4562A2RIxatapmb,277,"Sunday, July 28, 2002","Tuesday, April 22, 2008",FALSE,FALSE,,435
322,7nPXuiN6FYCBlAc,178,"Friday, September 24, 2004","Friday, June 4, 2010",TRUE,TRUE,,9452
323,HJWO4pxC6DPCuD2,156,"Monday, February 10, 2003","Friday, January 19, 2018",FALSE,FALSE,,6294
324,Uoz4p8KWtmY0rLs,72,"Wednesday, January 18, 2006","Friday, November 22, 2013",TRUE,TRUE,,5042
325,wZPeuUiJPjB8HQE,23,"Thursday, March 18, 2004","Monday, March 2, 2015",FALSE,FALSE,,3547
326,5In9aTHZb3j418S,251,"Thursday, May 6, 2004","Saturday, May 22, 2010",TRUE,TRUE,,9471
327,29G6y9BvUzL4KyP,267,"Sunday, July 20, 2003","Tuesday, March 3, 2009",TRUE,TRUE,,5495
328,8Uvx3Euv1hTBcn3,164,"Thursday, February 1, 2001","Thursday, March 29, 2018",TRUE,TRUE,,6602
329,rKBX8E77T0pP7av,132,"Wednesday, February 14, 2001","Saturday, August 5, 2017",FALSE,FALSE,,8332
330,AQ3BsbqZ9L3sX2c,108,"Friday, July 14, 2000","Friday, October 8, 2010",FALSE,FALSE,,1560
331,vOWa6lHiZ7yE6lY,294,"Thursday, March 24, 2005","Wednesday, October 21, 2015",TRUE,TRUE,,7032
332,y7POpzJfW6MT8Ck,230,"Sunday, February 25, 2001","Tuesday, September 14, 2010",TRUE,TRUE,,7107
333,cN1g69yi0In2UuI,197,"Tuesday, July 8, 2003","Thursday, February 19, 2015",FALSE,FALSE,,4772
334,ixeKRqa19MmS9Z7,120,"Thursday, September 30, 2004","Monday, November 20, 2017",TRUE,TRUE,,7101
335,th2MkkRNZYMTYjb,64,"Thursday, April 13, 2000","Wednesday, July 6, 2011",TRUE,TRUE,,8542
336,3uBrNsjrKhIhoYm,101,"Wednesday, September 6, 2000","Monday, March 17, 2008",FALSE,FALSE,,8373
337,2eqRnKXLZqzPfMq,187,"Wednesday, November 19, 2003","Thursday, April 9, 2015",FALSE,FALSE,,223
338,R9J5rgMj7UN3ZhX,228,"Sunday, April 14, 2002","Saturday, March 22, 2008",TRUE,TRUE,,553
339,cJgJEgivGVKNPrK,192,"Tuesday, March 30, 2004","Wednesday, January 13, 2016",FALSE,FALSE,,1128
340,TGOIFrmzxPXpa3y,198,"Wednesday, December 6, 2000","Friday, August 23, 2013",FALSE,FALSE,,3772
341,ZAe1YQd3luaTmAn,164,"Wednesday, July 31, 2002","Wednesday, November 7, 2018",FALSE,FALSE,,9573
342,l2eaANhr9qrI7Y8,270,"Sunday, November 7, 2004","Tuesday, May 10, 2011",TRUE,TRUE,,8762
343,InGuKJUbEwX9ckg,265,"Thursday, November 6, 2003","Saturday, February 25, 2012",FALSE,FALSE,,622
344,LagocGi6w2ka6yh,110,"Monday, April 26, 2004","Saturday, March 3, 2018",TRUE,TRUE,,124
345,t1AlPqkn18sxwlp,247,"Wednesday, June 7, 2000","Tuesday, September 18, 2012",TRUE,TRUE,,4036
346,sib281L4JsPiVgL,1,"Wednesday, December 1, 2004","Friday, December 13, 2013",FALSE,FALSE,,8636
347,2ogqDEDNBgIIu3H,159,"Tuesday, July 5, 2005","Saturday, May 8, 2010",TRUE,TRUE,,7044
348,pk88AyRgHGNpOGo,57,"Sunday, March 24, 2002","Friday, August 25, 2017",FALSE,FALSE,,2571
349,pQXefKf9uXeFPAr,254,"Thursday, November 6, 2003","Saturday, July 29, 2017",FALSE,FALSE,,8145
350,5XIdDmYPqVh3Bm5,212,"Monday, March 15, 2004","Saturday, June 21, 2008",FALSE,FALSE,,1635
351,QaYyZAtIPjxWfqu,29,"Thursday, February 17, 2005","Friday, August 10, 2018",FALSE,FALSE,,6854
352,LKyEIzD0RxMAbRU,242,"Wednesday, September 8, 2004","Sunday, May 8, 2011",FALSE,FALSE,,5819
353,RhoIPpZglNz4EHu,224,"Sunday, April 6, 2003","Sunday, April 20, 2008",TRUE,TRUE,,4020
354,Mz7u0CX1A1SZsBI,236,"Monday, January 20, 2003","Tuesday, December 5, 2017",TRUE,TRUE,,4122
355,z45Z83PTvDzcvuL,138,"Thursday, June 29, 2000","Tuesday, April 26, 2011",FALSE,FALSE,,7670
356,mhO0cfLpXBHccC7,13,"Monday, September 18, 2000","Saturday, March 19, 2011",TRUE,TRUE,,6629
357,0nXzBCrLnWVBdSh,196,"Monday, November 1, 2004","Tuesday, April 3, 2007",TRUE,TRUE,,2364
358,P0Pba3cWym2x0V9,127,"Thursday, October 18, 2001","Saturday, May 26, 2007",FALSE,FALSE,,5049
359,iUVxBPmEZvLbuMc,266,"Friday, February 20, 2004","Thursday, May 18, 2017",FALSE,FALSE,,3634
360,twUrYnMzw2jHiwX,76,"Thursday, July 22, 2004","Tuesday, November 20, 2018",TRUE,TRUE,,2068
361,W77uxmRlJSdRXBI,293,"Tuesday, November 25, 2003","Monday, June 13, 2016",TRUE,TRUE,,9608
362,Hgc6pNKH9CqPE9P,87,"Saturday, April 5, 2003","Tuesday, October 16, 2018",FALSE,FALSE,,7696
363,ViRV6QEoUqGzoeE,91,"Saturday, March 17, 2001","Sunday, December 20, 2015",FALSE,FALSE,,3957
364,PqXYcuHAHTo3vCw,180,"Thursday, September 25, 2003","Saturday, August 11, 2012",FALSE,FALSE,,1032
365,x8Z9FxkMuqjrP25,295,"Thursday, March 3, 2005","Monday, March 5, 2012",TRUE,TRUE,,658
366,Iyp5IYv8xowrABf,19,"Wednesday, April 21, 2004","Tuesday, January 30, 2018",FALSE,FALSE,,7646
367,mTu9LYmNI795QmR,238,"Saturday, July 10, 2004","Saturday, July 31, 2010",FALSE,FALSE,,5499
368,tX996x7RvgEB8lQ,48,"Wednesday, February 12, 2003","Monday, November 24, 2008",TRUE,TRUE,,3117
369,L3mO2xyFncAnNMJ,13,"Tuesday, December 16, 2003","Friday, July 1, 2016",FALSE,FALSE,,3560
370,x7aINS85jv4UD2s,80,"Friday, September 16, 2005","Monday, July 8, 2013",TRUE,TRUE,,8832
371,f4S0naDpPF0X7ZJ,11,"Tuesday, May 4, 2004","Wednesday, October 14, 2015",FALSE,FALSE,,9967
372,0ZqscgRgprYqF5U,257,"Tuesday, February 24, 2004","Tuesday, October 24, 2017",TRUE,TRUE,,5435
373,zlOpu5S54xBW6xi,167,"Thursday, May 5, 2005","Tuesday, June 7, 2011",TRUE,TRUE,,9080
374,DwyeD2dqfm5C04v,26,"Wednesday, September 15, 2004","Tuesday, February 19, 2013",FALSE,FALSE,,9141
375,BqNO1N2IQrJea04,167,"Thursday, March 18, 2004","Friday, May 10, 2013",FALSE,FALSE,,1476
376,lblx3UwjKCMPcnZ,15,"Saturday, August 13, 2005","Tuesday, May 6, 2014",FALSE,FALSE,,1193
377,yRzlyATRiQwQUWW,113,"Thursday, August 18, 2005","Wednesday, November 24, 2010",TRUE,TRUE,,2857
378,laKTFQGXDED68WB,264,"Saturday, December 3, 2005","Sunday, July 10, 2016",FALSE,FALSE,,4344
379,qEffaldDAMkJ8c9,202,"Friday, June 24, 2005","Saturday, May 5, 2012",TRUE,TRUE,,8312
380,VTZJyBMUEYMk2md,176,"Saturday, June 18, 2005","Tuesday, January 5, 2016",FALSE,FALSE,,2186
381,3S5hyuLtpFSD4LK,116,"Monday, February 7, 2005","Saturday, February 16, 2008",FALSE,FALSE,,9863
382,h7tWGW2BM5tRxPo,6,"Wednesday, May 18, 2005","Monday, July 8, 2013",FALSE,FALSE,,8331
383,4FXk13nGyQwbWjs,126,"Saturday, May 6, 2000","Thursday, June 12, 2008",TRUE,TRUE,,6810
384,NxHnMjLuTLRebUC,30,"Wednesday, April 4, 2001","Thursday, February 6, 2014",TRUE,TRUE,,9877
385,ePfi62a7yoFgcmq,180,"Wednesday, April 28, 2004","Wednesday, April 25, 2018",TRUE,TRUE,,7762
386,5DpiMrJS2rUqMXS,254,"Monday, May 12, 2003","Tuesday, February 18, 2014",TRUE,TRUE,,8530
387,2bPXz42QNAzvZl6,283,"Wednesday, June 20, 2001","Thursday, April 5, 2018",FALSE,FALSE,,4328
388,Y7rSvMrWSTP35Cw,135,"Saturday, August 17, 2002","Tuesday, February 12, 2008",TRUE,TRUE,,8887
389,WIa5UYwLwb7K8cx,40,"Saturday, August 17, 2002","Friday, October 26, 2007",TRUE,TRUE,,5073
390,ffSlfQ68TYEQa75,143,"Wednesday, June 16, 2004","Sunday, July 25, 2010",FALSE,FALSE,,8762
391,pAsC6ElRBz2djRK,3,"Thursday, May 3, 2001","Wednesday, August 23, 2017",TRUE,TRUE,,215
392,UJ5TnE8tP0QN6WT,141,"Sunday, January 1, 2006","Friday, February 15, 2019",TRUE,TRUE,,7429
393,Fvdzdq0Wyl5q8Yu,273,"Monday, August 30, 2004","Monday, September 12, 2016",TRUE,TRUE,,5854
394,3jBTNMRdehTf3wJ,124,"Saturday, April 23, 2005","Friday, September 16, 2016",TRUE,TRUE,,9360
395,PyahBzdtjjHzClY,194,"Saturday, May 19, 2001","Saturday, February 11, 2012",FALSE,FALSE,,1392
396,5IgVc3inL8Y05dr,251,"Tuesday, October 12, 2004","Monday, February 24, 2014",FALSE,FALSE,,9608
397,kgK7sYQJDFr6XGq,167,"Thursday, May 24, 2001","Saturday, October 8, 2016",TRUE,TRUE,,9474
398,nhVO4HmJl2XYpdk,41,"Friday, May 7, 2004","Friday, December 15, 2017",FALSE,FALSE,,3222
399,X83W6TgBWE144J8,28,"Sunday, November 7, 2004","Sunday, February 22, 2009",FALSE,FALSE,,9022
400,GYmIrPUzvgJsxpi,255,"Friday, May 24, 2002","Monday, November 30, 2009",TRUE,TRUE,,5491
401,Hm7MT0k0e0532oz,157,"Wednesday, August 16, 2000","Saturday, August 27, 2011",TRUE,TRUE,,9707
402,xM9TnTqNOknWmbp,165,"Tuesday, May 10, 2005","Sunday, August 12, 2018",FALSE,FALSE,,8824
403,JnFjhIfRugolh0g,69,"Tuesday, March 30, 2004","Tuesday, January 27, 2009",TRUE,TRUE,,3659
404,fqRDfShZGeqlnqc,41,"Friday, September 22, 2000","Saturday, June 30, 2018",FALSE,FALSE,,6536
405,QzlXCr5ISBbNNON,34,"Friday, May 4, 2001","Friday, September 5, 2014",FALSE,FALSE,,3668
406,Ejx5ULP9oOd5BEw,228,"Saturday, January 4, 2003","Friday, March 30, 2018",TRUE,TRUE,,9355
407,u3EcwO29U8HHN70,60,"Sunday, July 8, 2001","Friday, April 17, 2009",TRUE,TRUE,,8366
408,JrSlHM6FAkRKh2A,177,"Saturday, November 5, 2005","Monday, October 20, 2014",TRUE,TRUE,,5173
409,rTm6tkheXmhkYNw,56,"Wednesday, May 17, 2000","Monday, July 16, 2007",FALSE,FALSE,,4474
410,OcR5b3Tewa2TJQA,226,"Tuesday, March 16, 2004","Thursday, April 12, 2007",FALSE,FALSE,,6520
411,lDAPwAmmwfHPj5t,69,"Wednesday, October 4, 2000","Monday, August 28, 2017",FALSE,FALSE,,8163
412,WgahJp88c0zTO9Z,76,"Sunday, May 2, 2004","Thursday, February 28, 2013",TRUE,TRUE,,2319
413,46rYlsHmbaeMEn0,41,"Tuesday, November 20, 2001","Thursday, March 8, 2018",FALSE,FALSE,,9739
414,LgLeTPR4TOsRj1H,216,"Monday, April 12, 2004","Monday, October 29, 2007",FALSE,FALSE,,4420
415,N9JmTDUUuZL5IIK,65,"Monday, November 26, 2001","Thursday, June 8, 2017",FALSE,FALSE,,8684
416,OECbkiyRuFQHSAL,117,"Saturday, November 12, 2005","Thursday, October 13, 2016",FALSE,FALSE,,4683
417,v1Ux3etMaF8R2J1,114,"Wednesday, January 7, 2004","Wednesday, March 26, 2008",FALSE,FALSE,,9839
418,43yBXqZouzqdd1l,159,"Saturday, October 1, 2005","Sunday, May 25, 2008",TRUE,TRUE,,7689
419,JKmdmwGHE9l5LCZ,168,"Friday, December 26, 2003","Sunday, December 24, 2017",TRUE,TRUE,,846
420,JHz9m0OOcNfxKHD,174,"Sunday, May 12, 2002","Thursday, June 26, 2014",TRUE,TRUE,,496
421,c5UZo9oKGcoRHcJ,110,"Wednesday, April 14, 2004","Friday, April 22, 2016",FALSE,FALSE,,4827
422,huobvZSUVJ44zxO,258,"Tuesday, December 9, 2003","Monday, November 15, 2010",FALSE,FALSE,,9304
423,5BAl3A4DyHP9sUD,109,"Friday, November 11, 2005","Friday, August 24, 2012",TRUE,TRUE,,7376
424,IYV3RSx5y0XSsbJ,4,"Monday, May 2, 2005","Monday, July 24, 2017",FALSE,FALSE,,8423
425,WcoeKDGZjvliJhz,133,"Monday, July 31, 2000","Wednesday, January 2, 2008",TRUE,TRUE,,2443
426,k0PmKOot150Jbnw,84,"Sunday, June 26, 2005","Sunday, September 2, 2012",TRUE,TRUE,,1578
427,x9P67HHfQkN0xYg,283,"Thursday, January 27, 2005","Friday, September 10, 2010",TRUE,TRUE,,2338
428,LGokv3XZEXOYx3x,217,"Tuesday, January 13, 2004","Thursday, May 31, 2012",FALSE,FALSE,,7708
429,nY00PKtiiwBd4fq,249,"Tuesday, October 8, 2002","Sunday, September 15, 2013",FALSE,FALSE,,326
430,ocMH7FWe9HegizM,151,"Friday, March 18, 2005","Monday, March 29, 2010",FALSE,FALSE,,1460
431,AXs1Dm9Cklrgbkq,199,"Wednesday, January 4, 2006","Saturday, October 9, 2010",TRUE,TRUE,,8159
432,rwRCA4xzX7snn5f,150,"Thursday, February 20, 2003","Wednesday, November 28, 2018",TRUE,TRUE,,6296
433,RyQLbId4EW0rAjq,271,"Thursday, May 13, 2004","Saturday, July 14, 2007",TRUE,TRUE,,6221
434,x3oTySH14tGho5y,70,"Monday, July 12, 2004","Wednesday, September 14, 2016",TRUE,TRUE,,86
435,RUAcF6yYenOzlPD,214,"Monday, April 11, 2005","Wednesday, August 24, 2011",TRUE,TRUE,,9373
436,SvZN3TfGsh7HYzw,85,"Wednesday, January 10, 2001","Wednesday, January 25, 2012",TRUE,TRUE,,550
437,6Zh8NONLswKYKkU,215,"Thursday, July 1, 2004","Friday, May 2, 2014",TRUE,TRUE,,4931
438,O2zNUKb3Q748IeT,226,"Sunday, October 2, 2005","Tuesday, October 10, 2017",TRUE,TRUE,,4639
439,qPlaWeJdq9VX7Yl,218,"Sunday, March 2, 2003","Friday, March 4, 2016",TRUE,TRUE,,3252
440,pwMbZQS1Vo5zd4d,227,"Monday, February 3, 2003","Wednesday, September 14, 2011",FALSE,FALSE,,3708
441,XD7iIF0NFqr6CQt,15,"Sunday, April 13, 2003","Saturday, November 25, 2017",TRUE,TRUE,,2589
442,QI3a7reviBNUSNi,23,"Wednesday, November 26, 2003","Tuesday, November 22, 2016",TRUE,TRUE,,6893
443,1Whv9WCy3177wI9,65,"Wednesday, April 25, 2001","Wednesday, September 16, 2015",FALSE,FALSE,,1471
444,QnxX0y7IfGV7Ajp,52,"Saturday, April 26, 2003","Sunday, August 24, 2008",TRUE,TRUE,,9581
445,m86PMn7VJstPaDD,298,"Sunday, February 6, 2005","Wednesday, May 5, 2010",FALSE,FALSE,,1003
446,LyCldaXjzOzB2Tc,114,"Tuesday, October 21, 2003","Sunday, April 8, 2018",FALSE,FALSE,,7461
447,SjOiRaEW4Bz4upS,106,"Friday, March 12, 2004","Sunday, November 4, 2018",TRUE,TRUE,,8388
448,oVDnaFdu9L0JBhx,225,"Sunday, February 15, 2004","Wednesday, October 24, 2012",FALSE,FALSE,,2308
449,PegDnWmoRnFBte5,108,"Friday, February 9, 2001","Tuesday, September 1, 2009",TRUE,TRUE,,4825
450,T8p6yxKfDKl6rWz,72,"Sunday, February 9, 2003","Friday, January 1, 2016",TRUE,TRUE,,2386
451,TGqGXlaekTX6scz,273,"Wednesday, March 26, 2003","Monday, January 30, 2012",FALSE,FALSE,,7239
452,s3JTuXeTpereYpi,53,"Thursday, December 12, 2002","Wednesday, September 29, 2010",FALSE,FALSE,,4122
453,NPJC10sA4orRK06,267,"Saturday, November 29, 2003","Friday, March 2, 2012",FALSE,FALSE,,4132
454,6VVO46mDfgHURxn,295,"Sunday, January 26, 2003","Saturday, November 25, 2017",FALSE,FALSE,,5606
455,ptT7YGPY24fWwAs,25,"Thursday, June 28, 2001","Wednesday, November 13, 2013",FALSE,FALSE,,1153
456,5m93PoEPqONTGHZ,263,"Sunday, October 23, 2005","Monday, September 1, 2014",FALSE,FALSE,,8636
457,pn7S9Ue9ycdQemQ,130,"Sunday, November 19, 2000","Saturday, June 4, 2016",TRUE,TRUE,,3234
458,m5VLgOJqHkBH7q3,220,"Tuesday, February 19, 2002","Thursday, August 21, 2014",FALSE,FALSE,,8015
459,fkrxAjGCWXYIxRN,101,"Sunday, July 27, 2003","Wednesday, December 8, 2010",FALSE,FALSE,,9085
460,bx19TKJseAnb3GB,277,"Saturday, August 19, 2000","Tuesday, May 20, 2014",FALSE,FALSE,,6605
461,DEtYYVKzCjvODCM,73,"Sunday, August 18, 2002","Friday, November 24, 2017",TRUE,TRUE,,4592
