ID,name,quantity,date_from,date_to,scrapped,is_material,note,Branch
295,NAQeCb9Uxvtetpc,89,03/04/2000,21/09/2007,FALSE,FALSE,,470931
296,TLTlLCnI2lnwup4,142,15/10/2000,14/01/2011,TRUE,TRUE,,159197
297,9S10bwOSNtPptmt,30,26/03/2003,26/05/2008,FALSE,FALSE,,105122
298,CKXL02743LtvRay,119,26/09/2003,30/08/2005,FALSE,FALSE,,832496
299,EkJjKeECiYm1HX1,86,14/03/2003,21/02/2012,FALSE,FALSE,,275647
300,D8SKfvfrfwRyVsr,199,01/02/2001,15/02/2008,FALSE,FALSE,,28470
301,CbOpV9K4IHgv2Cn,33,21/02/2002,26/11/2011,TRUE,TRUE,,576284
302,lVXC3ryOxcUQCJw,36,06/05/2003,07/08/2015,TRUE,TRUE,,49112
303,Xtie3mUfUtow2Pa,214,12/07/2003,14/12/2009,TRUE,TRUE,,495210
304,kMfiavo86g8Pu4z,1,26/09/2003,01/02/2005,TRUE,TRUE,,76240
305,XwGGQQQtBSay638,1,23/06/2002,18/12/2013,FALSE,FALSE,,390841
306,EYCrIjPVGD9i2pP,211,18/04/2003,31/05/2016,TRUE,TRUE,,733757
307,gENs9kmWxL1NB3t,51,13/02/2002,14/02/2017,FALSE,FALSE,,94136
308,6EhUGQjlklfBmGd,109,18/03/2001,29/10/2017,FALSE,FALSE,,855483
309,s79bpkxu8DfEBq5,89,02/09/2000,24/06/2008,FALSE,FALSE,,293651
310,Q1wFQcQpFXSjJ5B,213,20/03/2001,07/07/2007,TRUE,TRUE,,361698
311,1CfoG2NnyZtApsl,75,09/08/2000,06/06/2008,TRUE,TRUE,,809454
312,1NrZVFdO9YZuA9f,23,27/11/2003,24/10/2010,FALSE,FALSE,,155479
313,2OE5WZgPJOogNdT,78,20/02/2000,28/12/2014,TRUE,TRUE,,684325
314,wH98yPRPrc1YSm8,265,21/06/2001,31/07/2012,TRUE,TRUE,,812531
315,46mQNeQRWkSgRU9,114,03/06/2003,15/08/2013,FALSE,FALSE,,705533
316,9gM6AEPw53Sp9e7,179,07/05/2003,23/09/2007,FALSE,FALSE,,507953
317,RMzvKa3R7N8EUWf,14,12/04/2002,11/12/2012,FALSE,FALSE,,966364
318,uhAo6v9bds2aAud,123,25/05/2001,05/09/2009,TRUE,TRUE,,364332
319,l2GEu9Kv5Z22mAc,295,13/07/2000,04/11/2011,TRUE,TRUE,,157313
320,UPuFT87dBU23Xst,209,28/10/2002,24/05/2006,TRUE,TRUE,,987785
321,4562A2RIxatapmb,277,01/08/2001,06/11/2013,FALSE,FALSE,,818033
322,7nPXuiN6FYCBlAc,178,16/12/2000,12/05/2011,TRUE,TRUE,,93818
323,HJWO4pxC6DPCuD2,156,01/01/2000,18/12/2004,FALSE,FALSE,,964993
324,Uoz4p8KWtmY0rLs,72,29/06/2003,16/08/2006,TRUE,TRUE,,628753
325,wZPeuUiJPjB8HQE,23,22/08/2003,28/01/2017,FALSE,FALSE,,448867
326,5In9aTHZb3j418S,251,08/11/2000,17/11/2009,TRUE,TRUE,,989993
327,29G6y9BvUzL4KyP,267,24/03/2002,15/11/2017,TRUE,TRUE,,253883
328,8Uvx3Euv1hTBcn3,164,23/11/2003,12/07/2011,TRUE,TRUE,,485790
329,rKBX8E77T0pP7av,132,27/10/2003,05/08/2010,FALSE,FALSE,,302130
330,AQ3BsbqZ9L3sX2c,108,30/08/2000,11/05/2006,FALSE,FALSE,,896094
331,vOWa6lHiZ7yE6lY,294,29/04/2001,16/04/2009,TRUE,TRUE,,208578
332,y7POpzJfW6MT8Ck,230,20/04/2000,11/03/2015,TRUE,TRUE,,80380
333,cN1g69yi0In2UuI,197,18/08/2000,26/11/2011,FALSE,FALSE,,293960
334,ixeKRqa19MmS9Z7,120,06/09/2002,25/10/2015,TRUE,TRUE,,689705
335,th2MkkRNZYMTYjb,64,10/12/2002,29/04/2009,TRUE,TRUE,,68193
336,3uBrNsjrKhIhoYm,101,29/03/2001,25/01/2010,FALSE,FALSE,,26942
337,2eqRnKXLZqzPfMq,187,21/06/2000,30/01/2005,FALSE,FALSE,,685317
338,R9J5rgMj7UN3ZhX,228,19/06/2000,12/01/2006,TRUE,TRUE,,131300
339,cJgJEgivGVKNPrK,192,16/12/2002,04/05/2015,FALSE,FALSE,,878229
340,TGOIFrmzxPXpa3y,198,16/04/2001,18/01/2011,FALSE,FALSE,,171899
341,ZAe1YQd3luaTmAn,164,06/09/2003,15/06/2014,FALSE,FALSE,,780043
342,l2eaANhr9qrI7Y8,270,11/03/2003,11/03/2008,TRUE,TRUE,,358113
343,InGuKJUbEwX9ckg,265,21/02/2000,18/03/2015,FALSE,FALSE,,339868
344,LagocGi6w2ka6yh,110,07/11/2001,25/02/2011,TRUE,TRUE,,112911
345,t1AlPqkn18sxwlp,247,28/03/2003,10/12/2004,TRUE,TRUE,,722129
346,sib281L4JsPiVgL,1,24/11/2001,21/02/2007,FALSE,FALSE,,556450
347,2ogqDEDNBgIIu3H,159,31/08/2002,08/06/2011,TRUE,TRUE,,843223
348,pk88AyRgHGNpOGo,57,25/03/2001,01/11/2007,FALSE,FALSE,,680551
349,pQXefKf9uXeFPAr,254,31/12/2000,29/07/2010,FALSE,FALSE,,946711
350,5XIdDmYPqVh3Bm5,212,21/10/2003,15/03/2017,FALSE,FALSE,,929572
351,QaYyZAtIPjxWfqu,29,13/03/2002,12/07/2011,FALSE,FALSE,,205921
352,LKyEIzD0RxMAbRU,242,12/08/2001,28/09/2004,FALSE,FALSE,,49744
353,RhoIPpZglNz4EHu,224,03/02/2002,25/09/2013,TRUE,TRUE,,912094
354,Mz7u0CX1A1SZsBI,236,24/05/2001,23/06/2004,TRUE,TRUE,,785380
355,z45Z83PTvDzcvuL,138,13/06/2000,04/01/2009,FALSE,FALSE,,731145
356,mhO0cfLpXBHccC7,13,05/08/2001,29/11/2008,TRUE,TRUE,,25403
357,0nXzBCrLnWVBdSh,196,08/11/2000,12/12/2004,TRUE,TRUE,,75804
358,P0Pba3cWym2x0V9,127,29/08/2003,20/02/2005,FALSE,FALSE,,515558
359,iUVxBPmEZvLbuMc,266,18/01/2002,14/01/2010,FALSE,FALSE,,155604
360,twUrYnMzw2jHiwX,76,10/04/2003,12/10/2007,TRUE,TRUE,,547177
361,W77uxmRlJSdRXBI,293,17/12/2003,03/01/2017,TRUE,TRUE,,442412
362,Hgc6pNKH9CqPE9P,87,28/12/2002,23/07/2014,FALSE,FALSE,,70622
363,ViRV6QEoUqGzoeE,91,14/05/2002,28/06/2011,FALSE,FALSE,,734190
364,PqXYcuHAHTo3vCw,180,16/11/2003,16/07/2008,FALSE,FALSE,,647815
365,x8Z9FxkMuqjrP25,295,17/05/2003,16/12/2005,TRUE,TRUE,,215724
366,Iyp5IYv8xowrABf,19,24/12/2001,26/12/2012,FALSE,FALSE,,479406
367,mTu9LYmNI795QmR,238,05/12/2000,04/02/2015,FALSE,FALSE,,30686
368,tX996x7RvgEB8lQ,48,09/08/2000,03/07/2015,TRUE,TRUE,,743158
369,L3mO2xyFncAnNMJ,13,22/03/2003,13/08/2007,FALSE,FALSE,,963008
370,x7aINS85jv4UD2s,80,26/02/2001,09/04/2009,TRUE,TRUE,,601343
371,f4S0naDpPF0X7ZJ,11,05/05/2001,29/05/2012,FALSE,FALSE,,817729
372,0ZqscgRgprYqF5U,257,29/08/2000,04/05/2014,TRUE,TRUE,,178985
373,zlOpu5S54xBW6xi,167,21/11/2000,21/01/2006,TRUE,TRUE,,188968
374,DwyeD2dqfm5C04v,26,30/10/2000,02/04/2009,FALSE,FALSE,,85988
375,BqNO1N2IQrJea04,167,15/08/2000,26/10/2010,FALSE,FALSE,,62387
376,lblx3UwjKCMPcnZ,15,06/10/2002,06/06/2017,FALSE,FALSE,,595717
377,yRzlyATRiQwQUWW,113,06/01/2001,24/09/2005,TRUE,TRUE,,867712
378,laKTFQGXDED68WB,264,15/10/2000,19/11/2004,FALSE,FALSE,,789266
379,qEffaldDAMkJ8c9,202,30/08/2001,13/03/2011,TRUE,TRUE,,588312
380,VTZJyBMUEYMk2md,176,18/10/2001,19/12/2015,FALSE,FALSE,,686077
381,3S5hyuLtpFSD4LK,116,29/08/2003,09/10/2005,FALSE,FALSE,,249479
382,h7tWGW2BM5tRxPo,6,18/08/2001,04/07/2014,FALSE,FALSE,,365859
383,4FXk13nGyQwbWjs,126,21/12/2002,14/06/2009,TRUE,TRUE,,555131
384,NxHnMjLuTLRebUC,30,18/09/2002,04/09/2007,TRUE,TRUE,,671462
385,ePfi62a7yoFgcmq,180,10/04/2003,20/07/2006,TRUE,TRUE,,57210
386,5DpiMrJS2rUqMXS,254,11/03/2001,09/12/2013,TRUE,TRUE,,185296
387,2bPXz42QNAzvZl6,283,22/02/2001,08/04/2014,FALSE,FALSE,,25154
388,Y7rSvMrWSTP35Cw,135,20/05/2003,02/07/2012,TRUE,TRUE,,466498
389,WIa5UYwLwb7K8cx,40,07/03/2001,09/11/2016,TRUE,TRUE,,495128
390,ffSlfQ68TYEQa75,143,26/08/2000,27/06/2008,FALSE,FALSE,,412350
391,pAsC6ElRBz2djRK,3,16/06/2002,30/10/2004,TRUE,TRUE,,61065
392,UJ5TnE8tP0QN6WT,141,17/08/2001,10/02/2005,TRUE,TRUE,,855773
393,Fvdzdq0Wyl5q8Yu,273,22/04/2000,01/05/2015,TRUE,TRUE,,491931
394,3jBTNMRdehTf3wJ,124,08/04/2003,11/11/2007,TRUE,TRUE,,51643
395,PyahBzdtjjHzClY,194,01/02/2000,23/05/2017,FALSE,FALSE,,465416
396,5IgVc3inL8Y05dr,251,14/01/2003,14/01/2013,FALSE,FALSE,,871774
397,kgK7sYQJDFr6XGq,167,19/02/2003,14/02/2004,TRUE,TRUE,,764329
398,nhVO4HmJl2XYpdk,41,21/12/2000,08/02/2014,FALSE,FALSE,,540293
399,X83W6TgBWE144J8,28,21/11/2002,16/07/2013,FALSE,FALSE,,332719
400,GYmIrPUzvgJsxpi,255,12/09/2002,04/04/2016,TRUE,TRUE,,4593
401,Hm7MT0k0e0532oz,157,10/07/2003,23/06/2009,TRUE,TRUE,,857767
402,xM9TnTqNOknWmbp,165,13/10/2003,31/12/2008,FALSE,FALSE,,923263
403,JnFjhIfRugolh0g,69,27/05/2002,26/11/2013,TRUE,TRUE,,217551
404,fqRDfShZGeqlnqc,41,08/12/2001,05/09/2014,FALSE,FALSE,,459801
405,QzlXCr5ISBbNNON,34,07/04/2002,11/07/2007,FALSE,FALSE,,369455
406,Ejx5ULP9oOd5BEw,228,11/09/2002,13/07/2017,TRUE,TRUE,,861446
407,u3EcwO29U8HHN70,60,17/12/2001,18/03/2008,TRUE,TRUE,,340434
408,JrSlHM6FAkRKh2A,177,06/04/2002,11/05/2016,TRUE,TRUE,,302294
409,rTm6tkheXmhkYNw,56,17/08/2000,27/10/2005,FALSE,FALSE,,671352
410,OcR5b3Tewa2TJQA,226,10/07/2001,25/09/2008,FALSE,FALSE,,445729
411,lDAPwAmmwfHPj5t,69,22/04/2001,05/11/2007,FALSE,FALSE,,294124
412,WgahJp88c0zTO9Z,76,20/12/2003,10/05/2011,TRUE,TRUE,,875900
413,46rYlsHmbaeMEn0,41,23/02/2002,02/06/2014,FALSE,FALSE,,866402
414,LgLeTPR4TOsRj1H,216,12/08/2003,11/07/2014,FALSE,FALSE,,165287
415,N9JmTDUUuZL5IIK,65,11/08/2000,01/03/2009,FALSE,FALSE,,441634
416,OECbkiyRuFQHSAL,117,17/11/2001,25/06/2007,FALSE,FALSE,,487025
417,v1Ux3etMaF8R2J1,114,09/01/2003,26/08/2010,FALSE,FALSE,,538117
418,43yBXqZouzqdd1l,159,07/02/2003,13/11/2016,TRUE,TRUE,,872802
419,JKmdmwGHE9l5LCZ,168,29/07/2002,30/12/2012,TRUE,TRUE,,244846
420,JHz9m0OOcNfxKHD,174,05/01/2001,10/04/2004,TRUE,TRUE,,303893
421,c5UZo9oKGcoRHcJ,110,29/01/2000,26/01/2010,FALSE,FALSE,,31681
422,huobvZSUVJ44zxO,258,03/03/2001,01/09/2007,FALSE,FALSE,,766574
423,5BAl3A4DyHP9sUD,109,13/09/2002,14/07/2007,TRUE,TRUE,,73122
424,IYV3RSx5y0XSsbJ,4,02/04/2001,24/11/2014,FALSE,FALSE,,572109
425,WcoeKDGZjvliJhz,133,03/02/2002,30/04/2004,TRUE,TRUE,,54086
426,k0PmKOot150Jbnw,84,19/09/2001,09/01/2012,TRUE,TRUE,,743490
427,x9P67HHfQkN0xYg,283,20/08/2000,21/05/2016,TRUE,TRUE,,447362
428,LGokv3XZEXOYx3x,217,30/10/2000,16/01/2013,FALSE,FALSE,,748824
429,nY00PKtiiwBd4fq,249,25/08/2000,30/11/2008,FALSE,FALSE,,608348
430,ocMH7FWe9HegizM,151,13/07/2000,13/09/2012,FALSE,FALSE,,920352
431,AXs1Dm9Cklrgbkq,199,24/06/2000,07/01/2004,TRUE,TRUE,,754734
432,rwRCA4xzX7snn5f,150,05/03/2000,25/12/2007,TRUE,TRUE,,172518
433,RyQLbId4EW0rAjq,271,30/08/2002,23/08/2007,TRUE,TRUE,,947168
434,x3oTySH14tGho5y,70,08/09/2002,05/09/2006,TRUE,TRUE,,167713
435,RUAcF6yYenOzlPD,214,26/10/2003,22/03/2015,TRUE,TRUE,,495159
436,SvZN3TfGsh7HYzw,85,31/03/2003,01/10/2005,TRUE,TRUE,,433021
437,6Zh8NONLswKYKkU,215,22/08/2003,17/08/2015,TRUE,TRUE,,893517
438,O2zNUKb3Q748IeT,226,22/11/2000,03/05/2006,TRUE,TRUE,,612251
439,qPlaWeJdq9VX7Yl,218,30/08/2003,04/01/2008,TRUE,TRUE,,406229
440,pwMbZQS1Vo5zd4d,227,29/05/2002,14/12/2015,FALSE,FALSE,,495657
441,XD7iIF0NFqr6CQt,15,15/05/2002,18/07/2011,TRUE,TRUE,,425591
442,QI3a7reviBNUSNi,23,20/09/2000,12/11/2004,TRUE,TRUE,,348770
443,1Whv9WCy3177wI9,65,11/01/2000,17/08/2008,FALSE,FALSE,,999554
444,QnxX0y7IfGV7Ajp,52,19/02/2002,20/11/2013,TRUE,TRUE,,342655
445,m86PMn7VJstPaDD,298,10/04/2001,25/07/2013,FALSE,FALSE,,489044
446,LyCldaXjzOzB2Tc,114,04/04/2002,07/02/2012,FALSE,FALSE,,373446
447,SjOiRaEW4Bz4upS,106,29/08/2000,08/09/2011,TRUE,TRUE,,724970
448,oVDnaFdu9L0JBhx,225,06/04/2002,19/02/2013,FALSE,FALSE,,779172
449,PegDnWmoRnFBte5,108,08/01/2001,08/03/2004,TRUE,TRUE,,212504
450,T8p6yxKfDKl6rWz,72,04/09/2002,17/05/2014,TRUE,TRUE,,617663
451,TGqGXlaekTX6scz,273,28/04/2000,29/04/2006,FALSE,FALSE,,728797
452,s3JTuXeTpereYpi,53,03/05/2003,22/08/2008,FALSE,FALSE,,679209
453,NPJC10sA4orRK06,267,14/10/2002,06/03/2014,FALSE,FALSE,,29859
454,6VVO46mDfgHURxn,295,26/09/2000,08/05/2009,FALSE,FALSE,,837474
455,ptT7YGPY24fWwAs,25,13/01/2000,26/08/2008,FALSE,FALSE,,778926
456,5m93PoEPqONTGHZ,263,01/05/2003,05/04/2014,FALSE,FALSE,,50847
457,pn7S9Ue9ycdQemQ,130,25/03/2003,16/05/2005,TRUE,TRUE,,99776
458,m5VLgOJqHkBH7q3,220,22/03/2000,26/07/2013,FALSE,FALSE,,381909
459,fkrxAjGCWXYIxRN,101,11/01/2001,28/09/2004,FALSE,FALSE,,158495
460,bx19TKJseAnb3GB,277,02/11/2001,10/01/2017,FALSE,FALSE,,929740
461,DEtYYVKzCjvODCM,73,15/06/2001,03/05/2013,TRUE,TRUE,,678530
462,OiGYK4xZYQGaUFp,141,06/10/2002,22/06/2011,FALSE,FALSE,,930310
463,LNt2rXxrEJwEa2o,289,26/06/2003,28/11/2008,FALSE,FALSE,,230795
464,QztvmNA9I8qDgr2,93,07/10/2003,01/09/2013,TRUE,TRUE,,992195
465,0VvBaHAIvahE6c5,231,02/06/2000,08/07/2007,FALSE,FALSE,,756631
466,FyRrsF10dv1O8s0,207,04/04/2002,18/04/2012,FALSE,FALSE,,583989
467,S3D4XiX1OUSsaDV,206,24/12/2001,10/11/2010,TRUE,TRUE,,559372
468,9hrjhTARkZLx5GN,146,15/12/2002,25/02/2017,FALSE,FALSE,,473606
469,BUH6kLTAnXAqRqB,86,25/11/2003,02/03/2008,TRUE,TRUE,,643827
470,JXMeSf0v5g93V9O,259,08/01/2000,10/04/2016,FALSE,FALSE,,869585
471,hnCvvt7oWbxHfU1,48,18/06/2002,13/11/2013,TRUE,TRUE,,487473
472,F9oPwEU0Ov1x9Kw,9,01/11/2001,19/02/2012,TRUE,TRUE,,517543
473,2s3U2bxmdpuTZjW,140,13/02/2001,22/01/2007,FALSE,FALSE,,462801
474,JHR9ixCxL4VagVU,20,17/07/2002,19/04/2017,FALSE,FALSE,,427762
475,cAY1r6ggTsUgn52,211,04/06/2001,24/01/2016,FALSE,FALSE,,343623
476,LYrURUsFBFxo6e7,245,12/10/2001,02/10/2012,TRUE,TRUE,,13871
477,MltK5sEJ5giyMBY,185,21/06/2002,14/05/2009,TRUE,TRUE,,612907
478,HiSOYnxF9Ft84FW,214,31/03/2003,29/01/2012,FALSE,FALSE,,933091
479,F4uhRm1B7xJw4h2,224,05/06/2001,20/05/2009,FALSE,FALSE,,875332
480,ijwSMZXD1StDhrd,263,15/10/2001,05/02/2008,TRUE,TRUE,,554667
481,RfOkuiXQLtCFsuX,231,23/01/2000,08/09/2010,TRUE,TRUE,,617643
482,qjPQa6Fqn54JcHt,103,12/09/2003,23/01/2010,FALSE,FALSE,,267191
483,MiO57GAwyD9IAuw,284,27/03/2002,12/02/2007,FALSE,FALSE,,543912
484,4ygB8cVVyOY0vqz,272,03/04/2003,30/06/2006,TRUE,TRUE,,613718
485,ZJYay4mtHDRdvzk,193,29/09/2003,05/04/2013,FALSE,FALSE,,542407
486,Qn1vlIMUgjT759T,234,30/07/2001,24/06/2007,TRUE,TRUE,,693685
487,ajFyYvua1iRu8g4,24,16/04/2003,27/06/2006,FALSE,FALSE,,980052
488,89vaIpzXpLjGgIx,169,10/07/2003,11/06/2009,TRUE,TRUE,,117470
489,RWhNZiX3MZw89t3,134,21/12/2002,29/04/2008,FALSE,FALSE,,361437
490,JxvJj02D70TRKQm,61,17/01/2003,20/09/2008,FALSE,FALSE,,590501
491,pyvXfpPFfPultni,271,01/03/2002,03/05/2017,TRUE,TRUE,,577584
492,vSYaHmdNj4CGpbK,19,13/10/2002,19/10/2008,TRUE,TRUE,,302683
493,oea7aduDPuX0oXm,82,03/04/2002,03/08/2010,FALSE,FALSE,,904661
494,7gC1hRmOTcIDPIb,86,27/02/2000,19/03/2013,TRUE,TRUE,,700050
495,LS7nTZ3rbd7sLrc,226,04/10/2001,29/05/2004,TRUE,TRUE,,846123
496,uy35TYNnQV8ol9D,71,15/02/2003,15/04/2010,FALSE,FALSE,,861674
497,lNX4WCRpZjkAwHE,221,19/06/2000,21/11/2010,TRUE,TRUE,,552616
498,2UWxo2Gn2sLzt3T,211,27/12/2001,27/09/2010,FALSE,FALSE,,153336
499,f6Ww6k2goer42uq,146,04/05/2002,01/04/2008,TRUE,TRUE,,689590
500,Hz4XBSowDJ6t16I,91,23/03/2002,02/12/2017,FALSE,FALSE,,626760
501,1pQq0J5UAzu7InL,17,06/08/2003,20/10/2017,TRUE,TRUE,,710288
502,lQmb8AYKZJmXFN9,7,23/06/2002,01/10/2005,FALSE,FALSE,,496991
503,oS09NXs9GP2T3By,110,29/11/2001,05/03/2011,FALSE,FALSE,,395385
504,Wn03PbzY3UshLLw,270,12/07/2003,18/05/2011,TRUE,TRUE,,429436
505,ia7o1mrPQ1t2F0x,15,09/11/2003,09/09/2008,TRUE,TRUE,,350287
506,SDmdA0xh3rB2tBs,4,21/01/2001,03/01/2008,FALSE,FALSE,,491386
507,xfILL61Q9jjEvPB,284,16/06/2000,14/03/2012,TRUE,TRUE,,522496
508,gqOonA3cZMUoVrv,47,06/08/2002,12/12/2005,TRUE,TRUE,,629539
509,pFAX3nhJGoPmlWi,199,17/10/2001,23/11/2013,TRUE,TRUE,,409930
510,hagzJAC6i753Egj,238,31/01/2001,12/05/2017,FALSE,FALSE,,240971
511,TKllxqkmuWMAT6o,66,13/06/2001,12/01/2006,TRUE,TRUE,,891241
512,ytb2GgCnVzzaVuQ,99,16/07/2002,12/07/2017,FALSE,FALSE,,926855
513,079PswVHr97Iunz,51,24/09/2003,25/12/2013,FALSE,FALSE,,747958
514,fMpHHnZDkQjCXnD,148,16/01/2003,20/01/2011,TRUE,TRUE,,111001
515,YMMkefo26NjqAkV,163,13/07/2002,24/08/2014,TRUE,TRUE,,104245
516,erhyH9gU5tbNdFu,276,07/10/2000,10/11/2005,FALSE,FALSE,,175418
517,GVSFEX1IQAxGDzO,17,04/09/2000,11/12/2017,TRUE,TRUE,,837617
518,6j4jfLoHCAnNO0V,170,22/12/2001,26/03/2006,FALSE,FALSE,,687911
519,cNLfaeQquHy7jvy,41,31/01/2001,10/07/2010,FALSE,FALSE,,724085
520,QZ9pgz7rJC8dmlg,111,17/11/2003,21/02/2014,FALSE,FALSE,,41654
521,zGxlkV9pJKERAOR,254,09/07/2003,02/10/2010,FALSE,FALSE,,768418
522,Sne9tu7szqtKGir,293,29/07/2003,11/11/2015,TRUE,TRUE,,575107
523,VFtaKdrgXRsfpZa,33,28/09/2002,27/03/2004,FALSE,FALSE,,795786
524,127zIwXDTYpORpN,11,25/08/2002,26/11/2006,FALSE,FALSE,,998979
525,gVr29LOriSktrPf,101,22/05/2000,07/08/2007,TRUE,TRUE,,396402
526,CbjCYtz7dlaqKTM,129,08/07/2000,13/01/2011,TRUE,TRUE,,64178
527,BvCPdQ0WW7upoKi,226,05/09/2002,09/06/2014,FALSE,FALSE,,945875
528,VhIsNF8xZW8xrAU,178,27/10/2003,12/04/2014,TRUE,TRUE,,909030
529,gtxr8usN5IssoJ2,229,06/07/2003,26/03/2006,FALSE,FALSE,,848259
530,VerWic9T0qVLGam,77,16/04/2002,16/10/2010,FALSE,FALSE,,20559
531,4mtP4bfdNnQB0Xp,218,28/07/2003,03/12/2009,FALSE,FALSE,,443865
532,WTVrlqzOqo0PE5P,251,06/03/2001,02/11/2016,FALSE,FALSE,,505370
533,d0L5GKxi4iHKwl7,126,30/11/2000,20/05/2004,TRUE,TRUE,,175839
534,20CzFm5JyHzoSje,12,12/06/2001,09/04/2004,FALSE,FALSE,,727456
535,ajpXZJ78ONTvsz5,57,24/11/2002,24/06/2011,FALSE,FALSE,,460201
536,wLgEB8jM3oDQvZ8,265,20/02/2000,31/05/2006,FALSE,FALSE,,223795
537,o7xsK69akn7b3NP,223,09/03/2000,06/03/2016,TRUE,TRUE,,143080
538,GaNDfx1DIWAwess,18,19/07/2001,08/11/2006,TRUE,TRUE,,989642
539,sJJjBZYQdEfvWE0,28,20/01/2000,30/07/2007,TRUE,TRUE,,24289
540,FExfwUjGnxnrdH7,187,14/12/2002,10/07/2011,FALSE,FALSE,,931819
541,EAA2cnCsv5Vlvrt,277,22/01/2000,17/02/2011,FALSE,FALSE,,200709
542,cEcNgm71jsUjNKK,180,19/10/2000,18/06/2009,TRUE,TRUE,,529734
543,mtzshLWGR9jkfOT,115,23/08/2002,24/10/2015,FALSE,FALSE,,243129
544,YKcRktvh542IICg,291,31/01/2001,27/05/2011,FALSE,FALSE,,594421
545,RhUg6KKsHIA3zqQ,242,23/05/2000,01/04/2007,TRUE,TRUE,,68701
546,3fYgk4rkDSLaA8t,210,22/03/2003,13/10/2017,FALSE,FALSE,,995375
547,74Ja8qY2FDpwLhO,94,06/11/2002,07/11/2008,FALSE,FALSE,,779647
548,zkP5WQQetmAhJEm,238,27/03/2003,27/05/2015,FALSE,FALSE,,280523
549,v01yZ5TiqIGI6tx,122,05/12/2000,14/06/2014,FALSE,FALSE,,276353
550,zGpgylGkslZZpUr,206,03/06/2000,31/03/2007,FALSE,FALSE,,724394
551,nwjablIFhkynB1h,299,30/12/2002,11/01/2011,FALSE,FALSE,,242299
552,vqwQmN4h2LygJR9,84,08/01/2003,30/07/2006,TRUE,TRUE,,19001
553,GWEuoBpW3p4Wy4W,274,08/12/2002,28/05/2013,FALSE,FALSE,,795871
554,qdWUexFYug0zxNJ,48,30/10/2000,07/03/2014,FALSE,FALSE,,171764
555,6z4pCsZ6n8iSBY2,250,22/04/2001,24/08/2006,TRUE,TRUE,,314559
556,SIVDLKP8Wi7Ksry,131,24/08/2000,15/07/2014,FALSE,FALSE,,275030
557,7a022o3XGukD2cx,93,18/03/2000,17/10/2016,TRUE,TRUE,,933764
558,LIr6rJPmyNtYGe3,17,06/02/2000,13/04/2009,FALSE,FALSE,,569369
559,idCxjsDQxqfMaZk,98,10/11/2002,24/11/2006,FALSE,FALSE,,195272
560,2mZVrLbQoJpNzOf,203,06/01/2000,17/07/2011,FALSE,FALSE,,500225
561,66dWXVSF5rFo4Ff,23,11/12/2000,09/08/2016,FALSE,FALSE,,442905
562,w3WiAfaDbvO73Rx,111,06/10/2003,09/04/2013,TRUE,TRUE,,551699
563,4k6bxUHu9lb6h4L,201,19/10/2003,20/02/2007,FALSE,FALSE,,185357
564,8sSTVipDOG5emob,38,26/03/2001,10/09/2017,FALSE,FALSE,,44812
565,bu3CM2Fd3zlyanC,235,15/02/2002,09/05/2010,TRUE,TRUE,,604182
566,2IyGHYu6i4yvBCO,253,21/09/2002,20/01/2004,TRUE,TRUE,,799403
567,iRJFie5A4TtRXvb,257,08/11/2002,19/04/2012,TRUE,TRUE,,828308
568,LO9DzF0KhjGk1Aa,265,30/03/2001,04/07/2009,TRUE,TRUE,,591362
569,a4iZiqAjqXP57EN,266,24/10/2003,25/11/2005,FALSE,FALSE,,5342
570,QuiF0hQlFYKSu82,29,10/07/2002,08/10/2011,FALSE,FALSE,,742182
571,bxuDraDPER6cdzz,298,13/10/2002,18/05/2011,TRUE,TRUE,,132818
572,P0PIYdsEeZufiX8,38,02/02/2001,14/03/2010,FALSE,FALSE,,327258
573,n4WbAE5ayckxGqy,69,20/02/2003,25/07/2012,FALSE,FALSE,,186680
574,hqKYkrec8ujWndU,249,27/07/2001,05/02/2010,FALSE,FALSE,,176428
575,Qi4rq1ZofdYuCOu,26,10/11/2000,05/07/2008,TRUE,TRUE,,326003
576,ZCkTljrSqUJjvS3,48,24/01/2002,06/04/2015,FALSE,FALSE,,28038
577,8zDnzfDycQyzU43,207,19/08/2000,30/06/2017,FALSE,FALSE,,503144
578,KmfJKWhZAmunp1y,27,23/09/2000,08/02/2006,FALSE,FALSE,,8714
579,mrljxY9Bhp3ipR4,82,21/07/2003,30/04/2005,TRUE,TRUE,,423602
580,uRy7uxZZ4hp60NO,229,17/09/2002,09/03/2013,FALSE,FALSE,,280042
581,4C56LzNgDCHKEx2,144,24/07/2000,18/12/2012,FALSE,FALSE,,509984
582,cpSJ8pPrJzudcss,133,09/11/2003,16/06/2013,FALSE,FALSE,,549908
583,YUS1dV53jtK5XEX,257,21/04/2001,14/11/2008,FALSE,FALSE,,584391
584,5w65w5V8rkU70pe,250,28/04/2001,28/06/2016,FALSE,FALSE,,285283
585,IkWMbrRQDhi87wx,245,03/12/2002,29/06/2012,FALSE,FALSE,,800021
586,ZxDdR4EJpoV9wP2,15,01/01/2001,20/07/2010,FALSE,FALSE,,610556
587,jUOuWgU34B4Owwn,149,18/10/2000,13/06/2009,TRUE,TRUE,,859073
588,MzIhawq1vrkzYSI,2,29/10/2003,22/08/2016,TRUE,TRUE,,777308
589,CU8t3Z3mvKrMVeO,66,06/05/2002,29/01/2005,TRUE,TRUE,,849265
